mes;cliente;campanya;objetivo;subojetivo;objetivo_final;disciplina;soporte;tipo_coste;pagador;producto;subproducto;impresiones;clics;inversion;impresiones_medibles;impresiones_visibles;views;views_25;views_50;views_75;video_100
2;AMENA;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAFIBRA;0;498182.0;5094.5;241.50000000000009;16.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Branding;Consideración;Afinidad;Display;ADSLZONE;CPM;LOW-COST;AMENAFIBRA;0;959738.0;2037.0;3000.0;932760.0;454027.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Branding;Consideración;Cobertura;Display;PRISA;CPM;LOW-COST;AMENAFIBRA;0;1629878.0;3304.0;4999.999999999999;1531751.0;770968.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;AWIN;CPA;LOW-COST;AMENAFIBRA;0;147912.0;834.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Kelisto;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;632.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Roams;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;992.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Comparadores;Rastreator;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;2712.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Display;BMIND;CPM;LOW-COST;AMENAFIBRA;0;6353630.0;8007.0;10000.000000000005;6108409.0;2743292.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAFIBRA;0;10726006.0;107160.0;5414.820000000005;1982108.0;1578893.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPM;LOW-COST;AMENAFIBRA;0;613810.0;11911.0;440.50000000000006;30654.0;24079.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Display;HISPAVISTA;CPM;LOW-COST;AMENAFIBRA;0;28282880.0;24059.0;29698.43999999999;17660136.0;8737559.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Display;SMARTCLIP;CPM;LOW-COST;AMENAFIBRA;0;3724392.0;9924.0;5000.000000000001;3579015.0;1798163.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;0;416387.0;2859.0;3400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;AMENAFIBRA;345613.0;2572.0;2900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRA-MOVIL3795;2596.0;28.0;19.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRA-MOVIL4095;14039.0;92.0;69.78999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRAGRATIS-MOVILT16;309492.0;2030.0;1800.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRAGRATIS-MOVILT19;274348.0;1544.0;1709.6799999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;AWIN;CPA;LOW-COST;AMENAMOVIL;0;342840.0;2183.0;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Kelisto;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Roams;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Comparadores;Rastreator;CPL;LOW-COST;AMENAMOVIL;0;0.0;272.0;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Display;BMIND;CPM;LOW-COST;AMENAMOVIL;0;6213025.0;6849.0;10000.000000000007;5898050.0;2950266.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAMOVIL;0;7951820.0;78194.0;5005.369999999992;650032.0;341120.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Display;HISPAVISTA;CPM;LOW-COST;AMENAMOVIL;0;33729666.0;44769.0;35000.0;19854530.0;7226178.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Display;SMARTCLIP;CPM;LOW-COST;AMENAMOVIL;0;2250163.0;12950.0;4000.000000000009;2144508.0;973953.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;0;1591323.0;24840.0;7010.720000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;AMENAMOVIL;814363.0;12318.0;3767.220000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T14-NRTG;45574.0;138.0;217.16000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T14-RTG;17505.0;217.0;156.76999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T19-NRTG;1010792.0;14744.0;3948.7699999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T19-RTG;25158.0;328.0;292.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;APPRECIATE;CPM;HUAWEI;LOVE;TERMINAL;14.0;2.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;APPRECIATE;CPM;RESIDENCIAL;GO;GOUP;107.0;6.0;0.05;84.0;56.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;APPLE;LOVE;TERMINAL;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;HUAWEI;LOVE;TERMINAL;88.0;1.0;0.0918506741839482;86.0;26.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;OPPO;LOVE;TERMINAL;44.0;1.0;0.0459253370919741;47.0;10.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;3940780.0;3369.0;4113.2193160297675;3726387.0;1581582.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;FASTANDALONE;TERMINAL;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;GO;GOUP;4593402.0;3310.0;4794.398528385184;4372968.0;1783739.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;GO;TERMINAL;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;EROS;5981109.0;6450.0;6242.8283411100065;5597027.0;2390597.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;4645728.0;4616.0;4849.014191764152;4351039.0;1922621.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;TERMINAL;282.0;8.0;0.29433966045310694;278.0;18.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;SAMSUNG;LOVE;TERMINAL;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;XIAOMI;LOVE;TERMINAL;103.0;4.0;0.10750703910166667;117.0;26.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;HUAWEI;LOVE;TERMINAL;3953.0;2.0;3.5249458506610734;3822.0;13.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;OPPO;LOVE;TERMINAL;5145.0;0.0;4.5878690618900135;4950.0;16.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;4275457.0;8820.0;2396.1737142300058;1917561.0;894214.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;GO;GOUP;2646803.0;4466.0;2360.1915639684485;1503204.0;572449.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;GO;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;EROS;1948957.0;2692.0;1737.912443781142;1235153.0;418679.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;1934477.0;3261.0;1725.0004235641998;1106774.0;460032.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;TERMINAL;1987867.0;3350.0;1772.6090395436556;1129705.0;464167.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;HUAWEI;LOVE;TERMINAL;4490713.0;20362.0;4965.249999999999;4464842.0;3123516.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;OPPO;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;30535736.0;22363.0;12193.689999999999;30421584.0;22721385.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;GO;GOUP;2928671.0;18102.0;2388.4900000000007;2922298.0;2083111.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;EROS;13039326.0;19115.0;6419.68;12958353.0;9169086.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;TERMINAL;2791359.0;11112.0;1985.4100000000012;2757783.0;2025483.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;HUAWEI;LOVE;TERMINAL;17870165.0;18108.0;2089.050000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;12345708.0;12281.0;663.2800000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;RESIDENCIAL;LOVE;TERMINAL;3634867.0;2083.0;437.5200000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;APPLE;LOVE;TERMINAL;0.0;0.0;0.0;13.0;6.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;2101248.0;1702.0;3559.7150223158674;2008578.0;1349291.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;FASTANDALONE;TERMINAL;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;GO;TERMINAL;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;EROS;645911.0;695.0;1094.234992622986;608939.0;387039.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;FIBRAADSL;2688.0;4.0;4.553729012465472;2609.0;1407.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;496723.0;478.0;841.496256048693;469161.0;288550.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;TERMINAL;0.0;0.0;0.0;10.0;4.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;HUAWEI;LOVE;TERMINAL;10351614.0;7626.0;3380.6188465719324;9985129.0;6408830.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;GO;GOUP;7089744.0;7933.0;1794.80184;6792417.0;4825598.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;EROS;4226541.0;2371.0;903.1606999999997;3999183.0;3069948.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;FIBRAADSL;339075.0;61.0;89.43361865983341;333382.0;265878.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;2512620.0;6302.0;662.7226982734516;2343897.0;1147892.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;TERMINAL;5162221.0;4177.0;1463.0372404498858;4915225.0;3440764.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;XIAOMI;LOVE;TERMINAL;192.0;2.0;0.058407587690128604;179.0;41.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPC;RESIDENCIAL;4GENCASA;4GENCASA;0.0;0.0;0.0;36.0;17.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPC;RESIDENCIAL;TERMINALES;TERMINAL;2090016.0;5937.0;944.2594074594659;1430038.0;631330.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;18156868.0;59510.0;9464.860592540517;13167167.0;6102695.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPM;RESIDENCIAL;TERMINALES;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;HUAWEI;LOVE;TERMINAL;2868696.0;10905.0;3017.2300000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;4GENCASA;4GENCASA;67986.0;195.0;77.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;FASTANDALONE;FIBRAADSL;209481.0;477.0;164.72999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;GO;GOUP;943953.0;2727.0;746.4300000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;FUTBOL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;LOVEGENÉRICO;4990121.0;10751.0;3599.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;TERMINAL;131762.0;201.0;157.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVENEGOCIO;LOVENEGOCIO2;653564.0;1416.0;576.0600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;19923.0;24.0;16.669999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;470860.0;471.0;824.0100000000001;457006.0;177670.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;2333701.0;25296.0;2861.75;2307005.0;1219197.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;HUAWEI;LOVE;TERMINAL;644205.0;6574.0;1446.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;OPPO;LOVE;TERMINAL;5.0;1.0;0.205746718694573;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;FASTANDALONE;4GENCASA;450794.0;8083.0;1663.0507272082336;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;FASTANDALONE;FIBRAADSL;2577848.0;32624.0;6712.28095069175;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;GO;GOUP;259505.0;4848.0;997.46009223129;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;FUTBOL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;GOOGLENESTHUB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;LOVEGENÉRICO;460745.0;6159.0;1335.3959914863433;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;TERMINAL;1270992.0;16891.0;3475.2678254700336;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVENEGOCIO;LOVENEGOCIO2;168944.0;3019.0;621.1493437389158;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;200811.0;3635.0;747.8893224547728;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;HUAWEI;LOVE;TERMINAL;4955145.0;13874.0;10660.250000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;OPPO;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;FASTANDALONE;FIBRA/ADSL;4369345.0;18158.0;20102.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;GO;GOGENERICO;493071.0;950.0;961.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;EROS;6609649.0;19496.0;12792.370000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVE;1059710.0;2053.0;1922.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;4159741.0;8663.0;11040.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVEINTENSOMAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVEIPHONE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;TERMINAL;8094396.0;24628.0;19526.449999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;XIAOMI;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;BC-A-Facturas;Branding;Consideración;Cobertura;Social;TWITTER;CPM;AUTONOMOS;BCAUTONOMOS;FACTURAS;3322839.0;16775.0;4375.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;Orange;BC-R-Oversharing;Branding;Consideración;Cobertura;Social;FACEBOOK;CPV;RESIDENCIAL;BCRESIDENCIAL;OVERSHARING;6083286.0;18762.0;12999.999999999998;0.0;0.0;589558.0;304179.0;197906.0;167619.0;33606.0
2;Orange;BC-R-Oversharing;Branding;Consideración;Cobertura;Social;INSTAGRAMTECH;CPV;RESIDENCIAL;BCRESIDENCIAL;OVERSHARING;9458881.0;6492.0;9999.91;0.0;0.0;269322.0;435275.0;301726.0;256933.0;223227.0
2;Orange;BC-R-Oversharing;Branding;Consideración;Cobertura;Social;TWITTER;CPV;RESIDENCIAL;BCRESIDENCIAL;OVERSHARING;8383371.0;36964.0;10450.0;0.0;0.0;7641184.0;617560.0;131280.0;52682.0;25457.0
2;Orange;BC-R-Oversharing;Branding;Consideración;Cobertura;Video Online;A3ADVERTISING;CPV;RESIDENCIAL;BCRESIDENCIAL;OVERSHARING;233265.0;4164.0;10375.019999999997;0.0;0.0;233173.0;228998.0;227248.0;225647.0;223276.0
2;Orange;BC-R-Oversharing;Branding;Consideración;Cobertura;Video Online;ADMAN;CPV;RESIDENCIAL;BCRESIDENCIAL;OVERSHARING;202072.0;416.0;5000.0;201505.0;171310.0;201872.0;162596.0;133320.0;112844.0;87758.0
